restaurant_id,restaurant_name,area,category,price,rating,review_count,photo_ratio,collected_review_count,taste_score,taste_confidence,taste_mentions,value_score,value_confidence,value_mentions,portion_score,portion_confidence,portion_mentions,brightness_score,brightness_confidence,brightness_mentions,noise_score,noise_confidence,noise_mentions,spaciousness_score,spaciousness_confidence,spaciousness_mentions,seat_type,couple,friend_meal,friend_drink,business_meal,business_drink
2076338271,원스타올드패션드 햄버거,강남,양식,,4,448,,43,0.6970454814312946,0.27906976744186046,12,0.5449107142857142,0.06976744186046512,3,0.6177777777777778,0.0,0,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.544047619047619,0.0,0,"group,room",0,0,0,0,0
12026995,지아니스나폴리 역삼점,강남,양식,,4.1,244,,41,0.8930833514932781,0.2682926829268293,11,0.6656122448979591,0.04878048780487805,2,0.6259259259259259,0.024390243902439025,1,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.544047619047619,0.0,0,,0,0,0,0,0
1565367501,쵸이닷,강남,양식,,3.5,645,,41,0.8298689781532919,0.0975609756097561,4,0.6199107142857142,0.07317073170731707,3,0.6177777777777778,0.0,0,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.544047619047619,0.0,0,room,0,0,0,0,0
27129003,알라프리마,강남,양식,,4.5,272,,39,0.7983276595408949,0.1794871794871795,7,0.6656122448979591,0.05128205128205128,2,0.5703703703703703,0.02564102564102564,1,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.5644841269841269,0.02564102564102564,1,room,1,0,0,0,0
586363951,크라이치즈버거 삼성역점,강남,양식,,4.4,420,,39,0.8421201755760579,0.1282051282051282,5,0.6376587301587301,0.02564102564102564,1,0.6177777777777778,0.0,0,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.602891156462585,0.05128205128205128,2,room,0,0,0,0,0
1469510606,빌즈 강남,강남,양식,,3.1,452,,42,0.7983276595408949,0.16666666666666666,7,0.6318571428571428,0.0,0,0.6259259259259259,0.023809523809523808,1,0.48148148148148145,0.023809523809523808,1,0.32708333333333334,0.0,0,0.5644841269841269,0.023809523809523808,1,,0,0,0,0,0
27271692,비야게레로,강남,양식,,4.2,598,,42,0.8312547202253086,0.23809523809523808,10,0.6656122448979591,0.047619047619047616,2,0.5703703703703703,0.023809523809523808,1,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.544047619047619,0.0,0,room,0,0,0,0,0
7857136,마노디셰프 강남점,강남,양식,,4.2,675,,40,0.8719605746189457,0.2,8,0.5941836734693877,0.05,2,0.6177777777777778,0.0,0,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.602891156462585,0.05,2,"group,room",1,0,0,0,0
18074322,파씨오네,강남,양식,,4.6,238,,42,0.8631424743557096,0.16666666666666666,7,0.7644805194805194,0.14285714285714285,6,0.6259259259259259,0.023809523809523808,1,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.4600340136054421,0.047619047619047616,2,room,0,0,0,0,0
368469701,조인바이트,강남,양식,,4.3,758,,34,0.8532261336405721,0.17647058823529413,6,0.6376587301587301,0.029411764705882353,1,0.6177777777777778,0.0,0,0.4444444444444444,0.0,0,0.32708333333333334,0.0,0,0.544047619047619,0.0,0,"group,room",1,1,1,0,0
