restaurant_id,restaurant_name,area,category,rating,review_count,price,photo_ratio,review_text
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,브레이크타임 없어서 왔는데 칼국수랑 냉면 모두 맛있네요!! 김치도 굳굳ㅋㅋ 닭고기 부드럽고 아이랑 같이와서 매운건 따로 주셨어요. 맛있어요!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"맛있어요!!

추운 날에 녹진한 닭칼국수 좋네요
김치도 잘 어울리고

국물에 말아먹는 꼬꼬밥도 매력있어요(!)
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"매운것보단 일반 닭칼국수가 국물 진하고 진짜 맛있어요
닭칼국수 시켜서 다대기 넣어 먹으면 훨씬 맛있을것같아요!"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"따끈하고 얼큰한 음식이 먹고싶어 택한 봉계타의 얼큰닭칼국수 맛이 정말 최고네요 ^^
딸이 너무 맛있는 맛집이라고 데리고 갔는데 일반 닭칼국수 선택한 가족들도 모두 맛있답니다~!
국물도 맛있어서 들고 마셨다는~~ ㅎㅎ
친절한 직원분들 감사해요 ^^
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"불맛 나는 닭칼국수 맛있네요 진짜 불맛이 은은하게 나요! 매장도 깔끔하고 친절해요. 양이 정말 많아서 두명이 먹어도 충분할 정도입니다 ㅎㅎㅎ 저는 거의 다 먹었지만요. 너무 배부르네요..ㅎㅎ 감사합니다!
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,닭칼국수 국물 녹진하고 맛있어요!!! 닭도 잡내 하나도 안나고 닭다리살이라 야들야들하게 먹었습니당:D
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"먹을만 하네요. 매운거 좋아하는데 얼큰보다 하얀국물이 더 낫네요.
막걸리 한잔 판매도 좋고요."
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"기본 칼국수 얼큰 칼숙수 모두 맛있습니다.
꼬꼬밥도 말아먹으니 맛있어요."
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"현대백화점 갈때마다 눈여겨 봤던 곳인데 드디어 먹어보네요
김치 아삭아삭 아주 맛있고
추가한 부추무침도 닭고기와 잘 어울렸어요

배부를거 같아서 망설였던 꼬꼬밥, 역시 한국인의 후식은 밥이니까요 👍

무조건 재방문각입니다😆
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"양진짜 많아요.
꼬꼬밥 필수 입니다. 국물에 말아먹으면 불향 ❤️
친절하시고, 양도 많고, 김치도 직접 만드시고, 간도 맞고 맛있게 먹었어요.
쫄깃한 칼국수 면보다는 부드러운 칼국수면 타입입니당
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,맛있게 먹었어요 ☺️☺️
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"봉계타 현대백화점 무역센터점 후기입니다 얼큰닭칼국수랑 초계메밀국수 두메뉴 시켰는데요 일단 얼큰닭칼국수는 '얼큰'이라고 해서 너무 걱정안하셔도 될거같아요 맵린이인 저도 충분히 먹을 수 있는 정도의 맵기였어요 안에 들어있는 닭부위는 퍽살이 아니고 부드러운 살같았고요 초계메밀국수에 들어있는 고명은 퍽살이었습니다 고기가 굉장히 많이 들어있더라고요 초계메일국수가 양이 더 많게 느껴졌습니다 시원한 병맥주랑 곁들이니까 딱 좋더라고요 냉탕온탕을 왔다갔다 하는 느낌이라 더 좋았네요
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"🩵닭칼국수 ₩16,000
💜꼬꼬밥, 청양다대기

봉계타 닭칼국수 정말 맛있어요. 정말 고급스럽고 몸에 좋을것 같은 맛이에요. 국물이 깊고 진하고 감칠맛이 폭발합니다. 닭다릿살이 큼지막하게 들어가있고, 면도 쫄깃합니다.
현대백화점 무역센터점에서 식사할 곳을 찾는다면 자신있게 추천할 수 있어요, 칼국수 맛집 찾는다고 해도 당당하게 추천할 수 있구요. 근데.. 가격이 또 올랐네요. 이제 조금 부담스러워졌어요.
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"따끈하고 얼큰한 음식이 먹고싶어 택한 봉계타의 얼큰닭칼국수 맛이 정말 최고네요 ^^
딸이 너무 맛있는 맛집이라고 데리고 갔는데 일반 닭칼국수 선택한 가족들도 모두 맛있답니다~!
국물도 맛있어서 들고 마셨다는~~ ㅎㅎ
친절한 직원분들 감사해요 ^^
접기"
