restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
1232109211,멕시타이거,강남,술집,4.4,726,0.1981581614980687,0.14915638255861552,0.22341010878976306,0.024812979229273682,0.009999954714601876
27587532,나즈드라비 본점,강남,술집,4.2,105,0.20393043966564783,0.0581340428443646,0.139809886318463,0.03479274929429717,0.01999854233755407
1768655445,리커테이션,강남,술집,4.5,422,0.3973741571342365,0.4296540106988289,0.5643902348126596,0.1498484915754149,0.13998310658636096
137451961,춘식당 가로수길본점,강남,술집,4.2,263,0.06418107506244114,0.05493388502830964,0.2662541881673867,0.015,0.005
27296186,요술포차 역삼점,강남,술집,4.3,37,0.1428846406665399,0.10459973759918828,0.1910395612826287,0.029980516222104906,0.029980516222104906
418495008,센도수산,강남,술집,4.2,143,0.08263776806196982,0.06453896382221293,0.17376881855363166,0.07952616473747925,0.07498468002132204
27548800,후문포차,강남,술집,4.6,136,0.03352837148841585,0.20430350788182017,0.2654777078596289,0.04988373726772517,0.0449998363389326
24787743,이자카야나무 강남2호점,강남,술집,3.6,55,0.009798449612403101,0.20442415803895211,0.304686541583389,0.0299980941733571,0.0299980941733571
629498800,제스트,강남,술집,4.6,108,0.11197149541563654,0.05448676276958628,0.20193763668713705,0.024998504290560317,0.024998504290560317
1988784873,아낙 본점,강남,술집,4.5,108,0.03903263458183583,0.033656340358177175,0.12531019690819742,0.014897433047826598,0.009998052242873038
832441144,광주육전,강남,술집,3.8,199,0.026973474564550966,0.07951619707520911,0.1687924213997457,0.014994280814914364,0.014994280814914364
1309217753,오레노유메,강남,술집,4.1,180,0.06448599681104178,0.054817489760365816,0.1183069906455531,0.029740835226597106,0.0199501375521785
1207564995,아카라,강남,술집,4.2,52,0.03343479004532045,0.10446882954651177,0.34670554545403115,0.014999178764929897,0.014999178764929897
22676778,와쏘골뱅이탕 압구정본점,강남,술집,4.3,80,0.029164246509036776,0.02999995870298357,0.15128583506040172,0.14971876312472374,0.13999096770033387
25689487,르챔버,강남,술집,3.2,66,0.013964053697406487,0.17972500992176235,0.30684977527632423,0.13499848712766346,0.13499848712766346
9152038,소문난집 토종닭곰탕,강남,술집,4.5,83,0.06409937417574013,0.04800903188408003,0.13282217293374854,0.0,0.0
1212558291,이자카야나무 논현점,강남,술집,3.9,68,0.15079428862011693,0.32431592819325933,0.380695546367437,0.209992424673238,0.209992424673238
